cluster,n_patients,feature,roi,rho,p,n,signed_log10p,subcortical
0,12,X,ctx_rh_posteriorcingulate,-0.3076923076923077,0.3305892594121097,12,-0.4807112604252688,False
0,12,X,ctx_rh_precentral,-0.3216783216783217,0.30790987618065263,12,-0.5115763809182647,False
0,12,X,ctx_rh_precuneus,-0.3916083916083916,0.2080634636953532,12,-0.6818041759565485,False
0,12,X,ctx_rh_rostralanteriorcingulate,-0.18881118881118883,0.5567370561768314,12,-0.2543498712787897,False
0,12,X,ctx_rh_rostralmiddlefrontal,-0.22377622377622378,0.48445166145539886,12,-0.3147495503170274,False
0,12,X,ctx_rh_superiorfrontal,-0.2937062937062937,0.35414764123292175,12,-0.4508156464335365,False
0,12,X,ctx_rh_superiorparietal,-0.5174825174825175,0.08486877113393493,12,-1.0712520861892576,False
0,12,X,ctx_rh_superiortemporal,-0.41958041958041964,0.1745190081300594,12,-0.7581572639688874,False
0,12,X,ctx_rh_supramarginal,-0.5314685314685316,0.07536233505348364,12,-1.1228456536714941,False
0,12,X,ctx_rh_temporalpole,-0.16083916083916086,0.6175234895401425,12,-0.20934651793284345,False
0,12,X,ctx_rh_transversetemporal,-0.30069930069930073,0.34225952894002465,12,-0.46564445171563235,False
1,14,X,Left_Accumbens_area,0.2,0.49300373503999984,14,0.3071497904568126,True
1,14,X,Left_Amygdala,0.1076923076923077,0.7140308087262492,14,0.14628304904855735,True
1,14,X,Left_Caudate,0.0989010989010989,0.7365853699253172,14,0.1327769113619142,True
1,14,X,Left_Cerebellum_Cortex,0.45054945054945056,0.10593278527264058,14,0.974969608736442,True
1,14,X,Left_Hippocampus,0.09010989010989012,0.7593388378159541,14,0.11956438674423242,True
1,14,X,Left_Pallidum,0.1912087912087912,0.5125839704707784,14,0.2902349791992541,True
1,14,X,Left_Putamen,0.46373626373626364,0.09487633150889971,14,1.0228421160987295,True
1,14,X,Left_Thalamus,-0.01098901098901099,0.970258390096969,14,-0.013112593105276139,True
1,14,X,Left_VentralDC,0.2351648351648352,0.4183338961985912,14,0.3784769445621009,True
1,14,X,Right_Accumbens_area,-0.07252747252747253,0.8053763135410923,14,-0.09400114732564334,True
1,14,X,Right_Amygdala,0.24835164835164836,0.39191953893845743,14,0.40680308446365054,True
1,14,X,Right_Caudate,0.1032967032967033,0.725282211088945,14,0.13949297429704627,True
1,14,X,Right_Cerebellum_Cortex,0.178021978021978,0.5425969526062153,14,0.2655226497008904,True
1,14,X,Right_Hippocampus,0.38461538461538464,0.17450875077509556,14,0.7581827903778755,True
1,14,X,Right_Pallidum,0.4945054945054946,0.07224967403413257,14,1.1411641079554542,True
1,14,X,Right_Putamen,0.45494505494505494,0.10215352669182914,14,0.9907466354303391,True
1,14,X,Right_Thalamus,0.16043956043956045,0.5837527526413409,14,0.2337710585386769,True
1,14,X,Right_VentralDC,0.3758241758241759,0.185410028697123,14,0.731866778875294,True
1,14,X,ctx_lh_bankssts,0.06373626373626373,0.828626422928612,14,0.08164122219735648,False
1,14,X,ctx_lh_caudalanteriorcingulate,0.01978021978021978,0.9464892274080114,14,0.023884324651986533,False
1,14,X,ctx_lh_caudalmiddlefrontal,0.13406593406593406,0.6477195279851131,14,0.18861300927877392,False
1,14,X,ctx_lh_cuneus,0.5208791208791209,0.05615392734370261,14,1.2506198642635658,False
1,14,X,ctx_lh_entorhinal,0.059340659340659345,0.8403017626906826,14,0.07556472544161545,False
1,14,X,ctx_lh_frontalpole,0.1824175824175824,0.5325088185186945,14,0.27367319577223737,False
1,14,X,ctx_lh_fusiform,0.14725274725274726,0.6154187624847252,14,0.2108292674006022,False
1,14,X,ctx_lh_inferiorparietal,0.38461538461538464,0.17450875077509556,14,0.7581827903778755,False
1,14,X,ctx_lh_inferiortemporal,0.2923076923076923,0.3105263203858819,14,0.5079015828822612,False
1,14,X,ctx_lh_insula,0.4065934065934066,0.14910193900151342,14,0.8265167087121154,False
1,14,X,ctx_lh_isthmuscingulate,0.46373626373626364,0.09487633150889971,14,1.0228421160987295,False
1,14,X,ctx_lh_lateraloccipital,0.5956043956043956,0.024612610795286847,14,1.608842315844241,False
1,14,X,ctx_lh_lateralorbitofrontal,0.22637362637362637,0.4364347945560526,14,0.36008063278278846,False
1,14,X,ctx_lh_lingual,0.3626373626373627,0.20256454381724162,14,0.6934365696967928,False
1,14,X,ctx_lh_medialorbitofrontal,-0.04175824175824176,0.8872869731890637,14,-0.05193589458117909,False
1,14,X,ctx_lh_middletemporal,0.07252747252747253,0.8053763135410923,14,0.09400114732564334,False
1,14,X,ctx_lh_paracentral,0.27472527472527475,0.34182974371948127,14,0.4661901505935518,False
1,14,X,ctx_lh_parahippocampal,-0.054945054945054944,0.8520077036323677,14,-0.06955647843763954,False
1,14,X,ctx_lh_parsopercularis,0.3318681318681319,0.24637718314961166,14,0.608399514409593,False
1,14,X,ctx_lh_parsorbitalis,0.006593406593406593,0.9821527354577905,14,0.007820969434481628,False
1,14,X,ctx_lh_parstriangularis,0.1384615384615385,0.6368849912650183,14,0.1959389855115532,False
1,14,X,ctx_lh_pericalcarine,0.5120879120879122,0.06119848615645835,14,1.2132593206980358,False
1,14,X,ctx_lh_postcentral,0.2703296703296703,0.3499193863496043,14,0.45603199592399174,False
1,14,X,ctx_lh_posteriorcingulate,0.05054945054945055,0.8637420361792153,14,0.06361594385434859,False
1,14,X,ctx_lh_precentral,0.4065934065934066,0.14910193900151342,14,0.8265167087121154,False
1,14,X,ctx_lh_precuneus,0.3406593406593406,0.23331605103682404,14,0.6320553827796105,False
1,14,X,ctx_lh_rostralanteriorcingulate,-0.04175824175824176,0.8872869731890637,14,-0.05193589458117909,False
1,14,X,ctx_lh_rostralmiddlefrontal,0.2527472527472528,0.3833149644785111,14,0.4164442257141291,False
1,14,X,ctx_lh_superiorfrontal,0.006593406593406593,0.9821527354577905,14,0.007820969434481628,False
1,14,X,ctx_lh_superiorparietal,0.6439560439560439,0.012942152559322944,14,1.887993485113285,False
1,14,X,ctx_lh_superiortemporal,0.2351648351648352,0.4183338961985912,14,0.3784769445621009,False
1,14,X,ctx_lh_supramarginal,0.2087912087912088,0.4737788373098136,14,0.3244243421882531,False
1,14,X,ctx_lh_temporalpole,0.15604395604395604,0.594234700580851,14,0.2260419909861472,False
1,14,X,ctx_lh_transversetemporal,0.032967032967032975,0.910918653071845,14,0.040520404694867534,False
1,14,X,ctx_rh_bankssts,0.3538461538461538,0.21453987088124626,14,0.6684919850894805,False
1,14,X,ctx_rh_caudalanteriorcingulate,0.14285714285714285,0.6261174762253241,14,0.20334417399431506,False
1,14,X,ctx_rh_caudalmiddlefrontal,0.1956043956043956,0.5027500912969567,14,0.29864784186546034,False
1,14,X,ctx_rh_cuneus,0.3318681318681319,0.24637718314961166,14,0.608399514409593,False
1,14,X,ctx_rh_entorhinal,0.05054945054945055,0.8637420361792153,14,0.06361594385434859,False
1,14,X,ctx_rh_frontalpole,0.15164835164835166,0.6047905984521367,14,0.21839496861811628,False
1,14,X,ctx_rh_fusiform,0.11208791208791209,0.7028331631967695,14,0.15314775449950788,False
1,14,X,ctx_rh_inferiorparietal,0.42857142857142855,0.1262738881593127,14,0.8986864467586029,False
1,14,X,ctx_rh_inferiortemporal,0.3538461538461538,0.21453987088124626,14,0.6684919850894805,False
1,14,X,ctx_rh_insula,0.5956043956043956,0.024612610795286847,14,1.608842315844241,False
1,14,X,ctx_rh_isthmuscingulate,0.3362637362637363,0.23979220225725306,14,0.6201649437213583,False
1,14,X,ctx_rh_lateraloccipital,0.5296703296703297,0.05141659813787076,14,1.2888966608480508,False
1,14,X,ctx_rh_lateralorbitofrontal,0.2923076923076923,0.3105263203858819,14,0.5079015828822612,False
1,14,X,ctx_rh_lingual,0.3230769230769231,0.25987361950878973,14,0.5852378046977321,False
1,14,X,ctx_rh_medialorbitofrontal,0.3494505494505495,0.22068999774644735,14,0.6562173497652234,False
1,14,X,ctx_rh_middletemporal,0.27472527472527475,0.34182974371948127,14,0.4661901505935518,False
1,14,X,ctx_rh_paracentral,0.02857142857142857,0.9227613765698746,14,0.03491059175564594,False
1,14,X,ctx_rh_parahippocampal,0.16043956043956045,0.5837527526413409,14,0.2337710585386769,False
1,14,X,ctx_rh_parsopercularis,0.4241758241758242,0.13063731043811047,14,0.883932769437274,False
1,14,X,ctx_rh_parsorbitalis,0.5164835164835165,0.05863716344127844,14,1.2318270467502226,False
1,14,X,ctx_rh_parstriangularis,0.09010989010989012,0.7593388378159541,14,0.11956438674423242,False
1,14,X,ctx_rh_pericalcarine,0.3494505494505495,0.22068999774644735,14,0.6562173497652234,False
1,14,X,ctx_rh_postcentral,0.38461538461538464,0.17450875077509556,14,0.7581827903778755,False
1,14,X,ctx_rh_posteriorcingulate,0.3758241758241759,0.185410028697123,14,0.731866778875294,False
1,14,X,ctx_rh_precentral,0.15164835164835166,0.6047905984521367,14,0.21839496861811628,False
1,14,X,ctx_rh_precuneus,0.3626373626373627,0.20256454381724162,14,0.6934365696967928,False
1,14,X,ctx_rh_rostralanteriorcingulate,0.01978021978021978,0.9464892274080114,14,0.023884324651986533,False
1,14,X,ctx_rh_rostralmiddlefrontal,0.01098901098901099,0.970258390096969,14,0.013112593105276139,False
1,14,X,ctx_rh_superiorfrontal,0.054945054945054944,0.8520077036323677,14,0.06955647843763954,False
1,14,X,ctx_rh_superiorparietal,0.7098901098901099,0.004450741418764225,14,2.3515676368264415,False
1,14,X,ctx_rh_superiortemporal,-0.11208791208791209,0.7028331631967695,14,-0.15314775449950788,False
1,14,X,ctx_rh_supramarginal,0.45054945054945056,0.10593278527264058,14,0.974969608736442,False
1,14,X,ctx_rh_temporalpole,0.1164835164835165,0.6916912502331573,14,0.16008771803173125,False
1,14,X,ctx_rh_transversetemporal,-0.04615384615384615,0.8755025376321142,14,-0.0577425907821032,False
2,10,X,Left_Accumbens_area,-0.24848484848484845,0.48877630451924314,10,-0.31088985650114037,True
2,10,X,Left_Amygdala,-0.04242424242424241,0.907363817812816,10,-0.04221854272212306,True
2,10,X,Left_Caudate,-0.4545454545454545,0.186904810349332,10,-0.7283795210861914,True
2,10,X,Left_Cerebellum_Cortex,0.10303030303030303,0.7769984634438898,10,0.1095798400388536,True
2,10,X,Left_Hippocampus,-0.13939393939393938,0.7009318849100584,10,-0.15432418380938717,True
2,10,X,Left_Pallidum,0.06666666666666665,0.8548130882487426,10,0.06812883686981806,True
2,10,X,Left_Putamen,0.05454545454545454,0.8810361811618526,10,0.05500625622326251,True
2,10,X,Left_Thalamus,-0.09090909090909088,0.8027717312071619,10,-0.0954079291552768,True
2,10,X,Left_VentralDC,-0.11515151515151514,0.7514196523258483,10,-0.12411745076177128,True
2,10,X,Right_Accumbens_area,-0.2727272727272727,0.44583834154275137,10,-0.35082258546453154,True
2,10,X,Right_Amygdala,-0.33333333333333326,0.34659350708733405,10,-0.4601795774055838,True
2,10,X,Right_Caudate,-0.24848484848484845,0.48877630451924314,10,-0.31088985650114037,True
2,10,X,Right_Cerebellum_Cortex,0.06666666666666665,0.8548130882487426,10,0.06812883686981806,True
2,10,X,Right_Hippocampus,-0.2606060606060606,0.4670890543863402,10,-0.3306003097092424,True
2,10,X,Right_Pallidum,0.28484848484848485,0.42503815489214547,10,0.3715720823841724,True
2,10,X,Right_Putamen,-0.01818181818181818,0.9602404181286243,10,-0.01762001779947147,True
2,10,X,Right_Thalamus,0.06666666666666665,0.8548130882487426,10,0.06812883686981806,True
2,10,X,Right_VentralDC,-0.01818181818181818,0.9602404181286243,10,-0.01762001779947147,True
2,10,X,ctx_lh_bankssts,-0.01818181818181818,0.9602404181286243,10,-0.01762001779947147,False
2,10,X,ctx_lh_caudalanteriorcingulate,-0.19999999999999998,0.5795840000000001,10,-0.23688361217191653,False
2,10,X,ctx_lh_caudalmiddlefrontal,0.09090909090909088,0.8027717312071619,10,0.0954079291552768,False
2,10,X,ctx_lh_cuneus,-0.1515151515151515,0.6760651759978538,10,-0.17001143392259718,False
2,10,X,ctx_lh_entorhinal,-0.23636363636363633,0.5108853175152002,10,-0.29167657845642647,False
2,10,X,ctx_lh_frontalpole,0.19999999999999998,0.5795840000000001,10,0.23688361217191653,False
2,10,X,ctx_lh_fusiform,-0.10303030303030303,0.7769984634438898,10,-0.1095798400388536,False
2,10,X,ctx_lh_inferiorparietal,0.12727272727272726,0.7260570147627894,10,0.1390292743072959,False
2,10,X,ctx_lh_inferiortemporal,-0.23636363636363633,0.5108853175152002,10,-0.29167657845642647,False
2,10,X,ctx_lh_insula,-0.12727272727272726,0.7260570147627894,10,-0.1390292743072959,False
2,10,X,ctx_lh_isthmuscingulate,0.01818181818181818,0.9602404181286243,10,0.01762001779947147,False
2,10,X,ctx_lh_lateraloccipital,0.24848484848484845,0.48877630451924314,10,0.31088985650114037,False
2,10,X,ctx_lh_lateralorbitofrontal,0.43030303030303024,0.21449233253280775,10,0.6685882279464308,False
2,10,X,ctx_lh_lingual,-0.07878787878787878,0.8287173946974606,10,-0.08159354526172075,False
2,10,X,ctx_lh_medialorbitofrontal,0.006060606060606061,0.9867429111949892,10,0.005795984912135871,False
2,10,X,ctx_lh_middletemporal,-0.28484848484848485,0.42503815489214547,10,-0.3715720823841724,False
2,10,X,ctx_lh_paracentral,-0.09090909090909088,0.8027717312071619,10,-0.0954079291552768,False
2,10,X,ctx_lh_parahippocampal,-0.1515151515151515,0.6760651759978538,10,-0.17001143392259718,False
2,10,X,ctx_lh_parsopercularis,0.07878787878787878,0.8287173946974606,10,0.08159354526172075,False
2,10,X,ctx_lh_parsorbitalis,-0.006060606060606061,0.9867429111949892,10,-0.005795984912135871,False
2,10,X,ctx_lh_parstriangularis,0.16363636363636364,0.6514773427962428,10,0.18610068366539814,False
2,10,X,ctx_lh_pericalcarine,-0.29696969696969694,0.4047016712701569,10,-0.3928650021270688,False
2,10,X,ctx_lh_postcentral,0.07878787878787878,0.8287173946974606,10,0.08159354526172075,False
2,10,X,ctx_lh_posteriorcingulate,-0.10303030303030303,0.7769984634438898,10,-0.1095798400388536,False
2,10,X,ctx_lh_precentral,0.24848484848484845,0.48877630451924314,10,0.31088985650114037,False
2,10,X,ctx_lh_precuneus,-0.12727272727272726,0.7260570147627894,10,-0.1390292743072959,False
2,10,X,ctx_lh_rostralanteriorcingulate,0.32121212121212117,0.3654683104386702,10,0.43715027451535776,False
2,10,X,ctx_lh_rostralmiddlefrontal,0.16363636363636364,0.6514773427962428,10,0.18610068366539814,False
2,10,X,ctx_lh_superiorfrontal,-0.11515151515151514,0.7514196523258483,10,-0.12411745076177128,False
2,10,X,ctx_lh_superiorparietal,0.1515151515151515,0.6760651759978538,10,0.17001143392259718,False
2,10,X,ctx_lh_superiortemporal,-0.4787878787878787,0.1615229280174558,10,-0.791765821291397,False
2,10,X,ctx_lh_supramarginal,-0.1515151515151515,0.6760651759978538,10,-0.17001143392259718,False
2,10,X,ctx_lh_temporalpole,-0.2606060606060606,0.4670890543863402,10,-0.3306003097092424,False
2,10,X,ctx_lh_transversetemporal,-0.4545454545454545,0.186904810349332,10,-0.7283795210861914,False
2,10,X,ctx_rh_bankssts,0.07878787878787878,0.8287173946974606,10,0.08159354526172075,False
2,10,X,ctx_rh_caudalanteriorcingulate,-0.28484848484848485,0.42503815489214547,10,-0.3715720823841724,False
2,10,X,ctx_rh_caudalmiddlefrontal,-0.06666666666666665,0.8548130882487426,10,-0.06812883686981806,False
2,10,X,ctx_rh_cuneus,-0.10303030303030303,0.7769984634438898,10,-0.1095798400388536,False
2,10,X,ctx_rh_entorhinal,-0.05454545454545454,0.8810361811618526,10,-0.05500625622326251,False
2,10,X,ctx_rh_frontalpole,0.0303030303030303,0.9337729580941466,10,0.029758707317340795,False
2,10,X,ctx_rh_fusiform,-0.22424242424242422,0.5334005612725947,10,-0.272946531658024,False
2,10,X,ctx_rh_inferiorparietal,0.05454545454545454,0.8810361811618526,10,0.05500625622326251,False
2,10,X,ctx_rh_inferiortemporal,-0.2727272727272727,0.44583834154275137,10,-0.35082258546453154,False
2,10,X,ctx_rh_insula,-0.23636363636363633,0.5108853175152002,10,-0.29167657845642647,False
2,10,X,ctx_rh_isthmuscingulate,0.0303030303030303,0.9337729580941466,10,0.029758707317340795,False
2,10,X,ctx_rh_lateraloccipital,0.09090909090909088,0.8027717312071619,10,0.0954079291552768,False
2,10,X,ctx_rh_lateralorbitofrontal,0.12727272727272726,0.7260570147627894,10,0.1390292743072959,False
2,10,X,ctx_rh_lingual,-0.28484848484848485,0.42503815489214547,10,-0.3715720823841724,False
2,10,X,ctx_rh_medialorbitofrontal,-0.07878787878787878,0.8287173946974606,10,-0.08159354526172075,False
2,10,X,ctx_rh_middletemporal,-0.2606060606060606,0.4670890543863402,10,-0.3306003097092424,False
2,10,X,ctx_rh_paracentral,0.006060606060606061,0.9867429111949892,10,0.005795984912135871,False
2,10,X,ctx_rh_parahippocampal,-0.43030303030303024,0.21449233253280775,10,-0.6685882279464308,False
2,10,X,ctx_rh_parsopercularis,0.12727272727272726,0.7260570147627894,10,0.1390292743072959,False
2,10,X,ctx_rh_parsorbitalis,-0.05454545454545454,0.8810361811618526,10,-0.05500625622326251,False
2,10,X,ctx_rh_parstriangularis,0.17575757575757575,0.6271883447764844,10,0.20260202086936144,False
2,10,X,ctx_rh_pericalcarine,-0.5636363636363636,0.08972402831709125,10,-1.047091236241426,False
2,10,X,ctx_rh_postcentral,0.23636363636363633,0.5108853175152002,10,0.29167657845642647,False
2,10,X,ctx_rh_posteriorcingulate,-0.06666666666666665,0.8548130882487426,10,-0.06812883686981806,False
2,10,X,ctx_rh_precentral,0.17575757575757575,0.6271883447764844,10,0.20260202086936144,False
2,10,X,ctx_rh_precuneus,-0.23636363636363633,0.5108853175152002,10,-0.29167657845642647,False
2,10,X,ctx_rh_rostralanteriorcingulate,0.07878787878787878,0.8287173946974606,10,0.08159354526172075,False
2,10,X,ctx_rh_rostralmiddlefrontal,0.12727272727272726,0.7260570147627894,10,0.1390292743072959,False
2,10,X,ctx_rh_superiorfrontal,-0.0303030303030303,0.9337729580941466,10,-0.029758707317340795,False
2,10,X,ctx_rh_superiorparietal,-0.10303030303030303,0.7769984634438898,10,-0.1095798400388536,False
2,10,X,ctx_rh_superiortemporal,-0.3696969696969697,0.2930500752928223,10,-0.5330581626998575,False
2,10,X,ctx_rh_supramarginal,-0.19999999999999998,0.5795840000000001,10,-0.23688361217191653,False
2,10,X,ctx_rh_temporalpole,-0.41818181818181815,0.22911284098281892,10,-0.6399505694238794,False
2,10,X,ctx_rh_transversetemporal,-0.7212121212121211,0.018573155089460208,10,-1.7311143148088337,False
3,9,X,Left_Accumbens_area,-0.25,0.5164895523012263,9,-0.286938459088828,True
3,9,X,Left_Amygdala,-0.41666666666666663,0.26458604674749614,9,-0.5774330625685861,True
3,9,X,Left_Caudate,-0.25,0.5164895523012263,9,-0.286938459088828,True
3,9,X,Left_Cerebellum_Cortex,0.26666666666666666,0.4879222748387009,9,0.31164935483564815,True
3,9,X,Left_Hippocampus,-0.43333333333333335,0.2439524358800516,9,-0.6126948410729962,True
3,9,X,Left_Pallidum,-0.5333333333333333,0.13922686754397814,9,-0.8562769479140179,True
3,9,X,Left_Putamen,0.15,0.7000942309691419,9,0.15484350107765069,True
3,9,X,Left_Thalamus,-0.11666666666666665,0.7650079429261462,9,-0.11633405562927483,True
3,9,X,Left_VentralDC,-0.7,0.03576957497026169,9,-1.4464862202974007,True
3,9,X,Right_Accumbens_area,-0.16666666666666669,0.668231040071504,9,-0.1750733547699102,True
3,9,X,Right_Amygdala,-0.6,0.0876228290414024,9,-1.0573827290483286,True
3,9,X,Right_Caudate,-0.21666666666666667,0.5755148957119259,9,-0.23994343130130588,True
3,9,X,Right_Cerebellum_Cortex,0.39999999999999997,0.2861051019083129,9,0.5434743976618063,True
3,9,X,Right_Hippocampus,-0.5833333333333334,0.09918581647988323,9,-1.0035504272906353,True
3,9,X,Right_Pallidum,-0.21666666666666667,0.5755148957119259,9,-0.23994343130130588,True
3,9,X,Right_Putamen,0.5,0.17047066078705375,9,0.7683503554087576,True
3,9,X,Right_Thalamus,-0.09999999999999999,0.797971695234851,9,-0.09801251318727557,True
3,9,X,Right_VentralDC,-0.41666666666666663,0.26458604674749614,9,-0.5774330625685861,True
3,9,X,ctx_lh_bankssts,0.6666666666666667,0.04986723056888511,9,1.302184750130315,False
3,9,X,ctx_lh_caudalanteriorcingulate,0.25,0.5164895523012263,9,0.286938459088828,False
3,9,X,ctx_lh_caudalmiddlefrontal,0.6333333333333333,0.06708578689234565,9,1.173369481739571,False
3,9,X,ctx_lh_cuneus,0.6833333333333333,0.04244227208707231,9,1.3722013748068616,False
3,9,X,ctx_lh_entorhinal,-0.3,0.4328453267094823,9,-0.3636672670579554,False
3,9,X,ctx_lh_frontalpole,-0.08333333333333334,0.831214097710308,9,-0.08028709958721988,False
3,9,X,ctx_lh_fusiform,0.08333333333333334,0.831214097710308,9,0.08028709958721988,False
3,9,X,ctx_lh_inferiorparietal,0.5666666666666667,0.11163298761149111,9,0.9522074521662469,False
3,9,X,ctx_lh_inferiortemporal,0.13333333333333333,0.7323675052362975,9,0.13527093336220317,False
3,9,X,ctx_lh_insula,0.18333333333333335,0.6368198117628943,9,0.1959834339552791,False
3,9,X,ctx_lh_isthmuscingulate,0.25,0.5164895523012263,9,0.286938459088828,False
3,9,X,ctx_lh_lateraloccipital,0.5333333333333333,0.13922686754397814,9,0.8562769479140179,False
3,9,X,ctx_lh_lateralorbitofrontal,-0.08333333333333334,0.831214097710308,9,-0.08028709958721988,False
3,9,X,ctx_lh_lingual,0.06666666666666667,0.8646897846262037,9,0.06313967171325949,False
3,9,X,ctx_lh_medialorbitofrontal,-0.25,0.5164895523012263,9,-0.286938459088828,False
3,9,X,ctx_lh_middletemporal,0.31666666666666665,0.4063970144863861,9,0.3910494911691439,False
3,9,X,ctx_lh_paracentral,0.25,0.5164895523012263,9,0.286938459088828,False
3,9,X,ctx_lh_parahippocampal,-0.26666666666666666,0.4879222748387009,9,-0.31164935483564815,False
3,9,X,ctx_lh_parsopercularis,0.41666666666666663,0.26458604674749614,9,0.5774330625685861,False
3,9,X,ctx_lh_parsorbitalis,0.21666666666666667,0.5755148957119259,9,0.23994343130130588,False
3,9,X,ctx_lh_parstriangularis,0.11666666666666665,0.7650079429261462,9,0.11633405562927483,False
3,9,X,ctx_lh_pericalcarine,0.5,0.17047066078705375,9,0.7683503554087576,False
3,9,X,ctx_lh_postcentral,0.19999999999999998,0.6059012741795533,9,0.21759813420330992,False
3,9,X,ctx_lh_posteriorcingulate,0.2833333333333333,0.46003032896571994,9,0.3372135351265754,False
3,9,X,ctx_lh_precentral,0.3666666666666667,0.33173980143301507,9,0.479202419629907,False
3,9,X,ctx_lh_precuneus,0.19999999999999998,0.6059012741795533,9,0.21759813420330992,False
3,9,X,ctx_lh_rostralanteriorcingulate,-0.15,0.7000942309691419,9,-0.15484350107765069,False
3,9,X,ctx_lh_rostralmiddlefrontal,0.049999999999999996,0.8983528043506301,9,0.04655307213895116,False
3,9,X,ctx_lh_superiorfrontal,0.39999999999999997,0.2861051019083129,9,0.5434743976618063,False
3,9,X,ctx_lh_superiorparietal,0.35,0.35581957250178897,9,0.44877016643833767,False
3,9,X,ctx_lh_superiortemporal,0.3,0.4328453267094823,9,0.3636672670579554,False
3,9,X,ctx_lh_supramarginal,0.3,0.4328453267094823,9,0.3636672670579554,False
3,9,X,ctx_lh_temporalpole,-0.03333333333333333,0.932156735540504,9,-0.030511057970754027,False
3,9,X,ctx_lh_transversetemporal,0.21666666666666667,0.5755148957119259,9,0.23994343130130588,False
3,9,X,ctx_rh_bankssts,0.6666666666666667,0.04986723056888511,9,1.302184750130315,False
3,9,X,ctx_rh_caudalanteriorcingulate,0.0,1.0,9,-0.0,False
3,9,X,ctx_rh_caudalmiddlefrontal,0.5499999999999999,0.12497678418833198,9,0.9031706544744225,False
3,9,X,ctx_rh_cuneus,0.7333333333333334,0.02455415007146968,9,1.609875094139141,False
3,9,X,ctx_rh_entorhinal,-0.26666666666666666,0.4879222748387009,9,-0.31164935483564815,False
3,9,X,ctx_rh_frontalpole,0.2333333333333333,0.5456987782182727,9,0.26304701857099777,False
3,9,X,ctx_rh_fusiform,0.06666666666666667,0.8646897846262037,9,0.06313967171325949,False
3,9,X,ctx_rh_inferiorparietal,0.5166666666666667,0.1543901209862251,9,0.8113804924616288,False
3,9,X,ctx_rh_inferiortemporal,0.16666666666666669,0.668231040071504,9,0.1750733547699102,False
3,9,X,ctx_rh_insula,0.25,0.5164895523012263,9,0.286938459088828,False
3,9,X,ctx_rh_isthmuscingulate,0.06666666666666667,0.8646897846262037,9,0.06313967171325949,False
3,9,X,ctx_rh_lateraloccipital,0.6,0.0876228290414024,9,1.0573827290483286,False
3,9,X,ctx_rh_lateralorbitofrontal,-0.2333333333333333,0.5456987782182727,9,-0.26304701857099777,False
3,9,X,ctx_rh_lingual,0.4666666666666666,0.20538635110581185,9,0.6874284207016689,False
3,9,X,ctx_rh_medialorbitofrontal,0.13333333333333333,0.7323675052362975,9,0.13527093336220317,False
3,9,X,ctx_rh_middletemporal,0.2333333333333333,0.5456987782182727,9,0.26304701857099777,False
3,9,X,ctx_rh_paracentral,0.26666666666666666,0.4879222748387009,9,0.31164935483564815,False
3,9,X,ctx_rh_parahippocampal,-0.38333333333333336,0.30849527238037144,9,-0.5107514870435415,False
3,9,X,ctx_rh_parsopercularis,0.19999999999999998,0.6059012741795533,9,0.21759813420330992,False
3,9,X,ctx_rh_parsorbitalis,0.18333333333333335,0.6368198117628943,9,0.1959834339552791,False
3,9,X,ctx_rh_parstriangularis,0.049999999999999996,0.8983528043506301,9,0.04655307213895116,False
3,9,X,ctx_rh_pericalcarine,0.4666666666666666,0.20538635110581185,9,0.6874284207016689,False
3,9,X,ctx_rh_postcentral,0.3,0.4328453267094823,9,0.3636672670579554,False
3,9,X,ctx_rh_posteriorcingulate,0.19999999999999998,0.6059012741795533,9,0.21759813420330992,False
3,9,X,ctx_rh_precentral,0.3666666666666667,0.33173980143301507,9,0.479202419629907,False
3,9,X,ctx_rh_precuneus,0.31666666666666665,0.4063970144863861,9,0.3910494911691439,False
3,9,X,ctx_rh_rostralanteriorcingulate,-0.06666666666666667,0.8646897846262037,9,-0.06313967171325949,False
3,9,X,ctx_rh_rostralmiddlefrontal,0.13333333333333333,0.7323675052362975,9,0.13527093336220317,False
3,9,X,ctx_rh_superiorfrontal,0.39999999999999997,0.2861051019083129,9,0.5434743976618063,False
3,9,X,ctx_rh_superiorparietal,0.3666666666666667,0.33173980143301507,9,0.479202419629907,False
3,9,X,ctx_rh_superiortemporal,0.18333333333333335,0.6368198117628943,9,0.1959834339552791,False
3,9,X,ctx_rh_supramarginal,0.26666666666666666,0.4879222748387009,9,0.31164935483564815,False
3,9,X,ctx_rh_temporalpole,-0.049999999999999996,0.8983528043506301,9,-0.04655307213895116,False
3,9,X,ctx_rh_transversetemporal,0.18333333333333335,0.6368198117628943,9,0.1959834339552791,False
unassigned,7,X,Left_Accumbens_area,0.1785714285714286,0.7016579425162729,7,0.1538745543683028,True
unassigned,7,X,Left_Amygdala,0.14285714285714288,0.7599453002180929,7,0.11921766649339006,True
unassigned,7,X,Left_Caudate,0.07142857142857144,0.8790481931481541,7,0.05598731440909248,True
unassigned,7,X,Left_Cerebellum_Cortex,0.21428571428571433,0.6445115810207203,7,0.19076927454299716,True
unassigned,7,X,Left_Hippocampus,0.0,1.0,7,-0.0,True
unassigned,7,X,Left_Pallidum,0.1785714285714286,0.7016579425162729,7,0.1538745543683028,True
unassigned,7,X,Left_Putamen,0.21428571428571433,0.6445115810207203,7,0.19076927454299716,True
